record_id,cpse_name,local_material_code,description,category,supplied_unit,manufacturer,part_number,ground_truth_standard_material_id,ground_truth_standard_code,description_variant,hard_negative_standard_material_id,hard_negative_reason,synthetic_data_notice
SYN-REC-0261,Dakshin Steel Demo Works,LOC-VLV-GLO-DN25-CL150-1,Globe Valve DN 25 Class 150 RF Flanged,Piping Valves,each,Synthetic Process Systems,DEMO-PN-053-1,SYN-CAN-053,SYN-VLV-GLO-DN25-CL150,canonical_case,SYN-CAN-056,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0262,Narmada Power Demo Limited,LOC-VLV-GLO-DN25-CL150-2,GLOBE VLV DN 25 CLASS 150 RF FLG,Piping Valves,nos,DemoForge Industries,DEMO-PN-053-2,SYN-CAN-053,SYN-VLV-GLO-DN25-CL150,abbreviation_capitalization,SYN-CAN-056,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0263,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN25-CL150-3,valve; Class 150; RF flange; DN 25; globe,Piping Valves,No.,DemoForge Industries,DEMO-PN-053-3,SYN-CAN-053,SYN-VLV-GLO-DN25-CL150,punctuation_reordered,SYN-CAN-056,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0264,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN25-CL150-4,"ASME B16.34 globe type, raised-face flanged, DN 25, Class 150",Piping Valves,each,Prototype Engineering Supply,DEMO-PN-053-4,SYN-CAN-053,SYN-VLV-GLO-DN25-CL150,equivalent_terminology,SYN-CAN-056,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0265,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN25-CL150-5,Globe valve DN 25 RF; pressure rating Class 150,Piping Valves,pcs,Prototype Engineering Supply,DEMO-PN-053-5,SYN-CAN-053,SYN-VLV-GLO-DN25-CL150,near_duplicate_pressure_class,SYN-CAN-056,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0266,Narmada Power Demo Limited,LOC-VLV-GLO-DN25-CL300-1,Globe Valve DN 25 Class 300 RF Flanged,Piping Valves,each,DemoForge Industries,DEMO-PN-054-1,SYN-CAN-054,SYN-VLV-GLO-DN25-CL300,canonical_case,SYN-CAN-057,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0267,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN25-CL300-2,GLOBE VLV DN 25 CLASS 300 RF FLG,Piping Valves,nos,Prototype Engineering Supply,DEMO-PN-054-2,SYN-CAN-054,SYN-VLV-GLO-DN25-CL300,abbreviation_capitalization,SYN-CAN-057,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0268,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN25-CL300-3,valve; Class 300; RF flange; DN 25; globe,Piping Valves,No.,Prototype Engineering Supply,DEMO-PN-054-3,SYN-CAN-054,SYN-VLV-GLO-DN25-CL300,punctuation_reordered,SYN-CAN-057,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0269,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN25-CL300-4,"ASME B16.34 globe type, raised-face flanged, DN 25, Class 300",Piping Valves,each,DemoForge Industries,DEMO-PN-054-4,SYN-CAN-054,SYN-VLV-GLO-DN25-CL300,equivalent_terminology,SYN-CAN-057,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0270,Dakshin Steel Demo Works,LOC-VLV-GLO-DN25-CL300-5,Globe valve DN 25 RF; pressure rating Class 300,Piping Valves,pcs,Synthetic Process Systems,DEMO-PN-054-5,SYN-CAN-054,SYN-VLV-GLO-DN25-CL300,near_duplicate_pressure_class,SYN-CAN-057,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0271,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN40-CL150-1,Globe Valve DN 40 Class 150 RF Flanged,Piping Valves,each,DemoForge Industries,DEMO-PN-055-1,SYN-CAN-055,SYN-VLV-GLO-DN40-CL150,canonical_case,SYN-CAN-058,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0272,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN40-CL150-2,GLOBE VLV DN 40 CLASS 150 RF FLG,Piping Valves,nos,DemoForge Industries,DEMO-PN-055-2,SYN-CAN-055,SYN-VLV-GLO-DN40-CL150,abbreviation_capitalization,SYN-CAN-058,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0273,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN40-CL150-3,valve; Class 150; RF flange; DN 40; globe,Piping Valves,No.,DemoForge Industries,DEMO-PN-055-3,SYN-CAN-055,SYN-VLV-GLO-DN40-CL150,punctuation_reordered,SYN-CAN-058,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0274,Dakshin Steel Demo Works,LOC-VLV-GLO-DN40-CL150-4,"ASME B16.34 globe type, raised-face flanged, DN 40, Class 150",Piping Valves,each,Synthetic Process Systems,DEMO-PN-055-4,SYN-CAN-055,SYN-VLV-GLO-DN40-CL150,equivalent_terminology,SYN-CAN-058,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0275,Narmada Power Demo Limited,LOC-VLV-GLO-DN40-CL150-5,Globe valve DN 40 RF; pressure rating Class 150,Piping Valves,pcs,DemoForge Industries,DEMO-PN-055-5,SYN-CAN-055,SYN-VLV-GLO-DN40-CL150,near_duplicate_pressure_class,SYN-CAN-058,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0276,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN40-CL300-1,Globe Valve DN 40 Class 300 RF Flanged,Piping Valves,each,Prototype Engineering Supply,DEMO-PN-056-1,SYN-CAN-056,SYN-VLV-GLO-DN40-CL300,canonical_case,SYN-CAN-059,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0277,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN40-CL300-2,GLOBE VLV DN 40 CLASS 300 RF FLG,Piping Valves,nos,DemoForge Industries,DEMO-PN-056-2,SYN-CAN-056,SYN-VLV-GLO-DN40-CL300,abbreviation_capitalization,SYN-CAN-059,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0278,Dakshin Steel Demo Works,LOC-VLV-GLO-DN40-CL300-3,valve; Class 300; RF flange; DN 40; globe,Piping Valves,No.,DemoForge Industries,DEMO-PN-056-3,SYN-CAN-056,SYN-VLV-GLO-DN40-CL300,punctuation_reordered,SYN-CAN-059,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0279,Narmada Power Demo Limited,LOC-VLV-GLO-DN40-CL300-4,"ASME B16.34 globe type, raised-face flanged, DN 40, Class 300",Piping Valves,each,Synthetic Process Systems,DEMO-PN-056-4,SYN-CAN-056,SYN-VLV-GLO-DN40-CL300,equivalent_terminology,SYN-CAN-059,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0280,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN40-CL300-5,Globe valve DN 40 RF; pressure rating Class 300,Piping Valves,pcs,Prototype Engineering Supply,DEMO-PN-056-5,SYN-CAN-056,SYN-VLV-GLO-DN40-CL300,near_duplicate_pressure_class,SYN-CAN-059,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0281,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN50-CL150-1,Globe Valve DN 50 Class 150 RF Flanged,Piping Valves,each,DemoForge Industries,DEMO-PN-057-1,SYN-CAN-057,SYN-VLV-GLO-DN50-CL150,canonical_case,SYN-CAN-060,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0282,Dakshin Steel Demo Works,LOC-VLV-GLO-DN50-CL150-2,GLOBE VLV DN 50 CLASS 150 RF FLG,Piping Valves,nos,Synthetic Process Systems,DEMO-PN-057-2,SYN-CAN-057,SYN-VLV-GLO-DN50-CL150,abbreviation_capitalization,SYN-CAN-060,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0283,Narmada Power Demo Limited,LOC-VLV-GLO-DN50-CL150-3,valve; Class 150; RF flange; DN 50; globe,Piping Valves,No.,Synthetic Process Systems,DEMO-PN-057-3,SYN-CAN-057,SYN-VLV-GLO-DN50-CL150,punctuation_reordered,SYN-CAN-060,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0284,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN50-CL150-4,"ASME B16.34 globe type, raised-face flanged, DN 50, Class 150",Piping Valves,each,DemoForge Industries,DEMO-PN-057-4,SYN-CAN-057,SYN-VLV-GLO-DN50-CL150,equivalent_terminology,SYN-CAN-060,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0285,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN50-CL150-5,Globe valve DN 50 RF; pressure rating Class 150,Piping Valves,pcs,Prototype Engineering Supply,DEMO-PN-057-5,SYN-CAN-057,SYN-VLV-GLO-DN50-CL150,near_duplicate_pressure_class,SYN-CAN-060,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0286,Dakshin Steel Demo Works,LOC-VLV-GLO-DN50-CL300-1,Globe Valve DN 50 Class 300 RF Flanged,Piping Valves,each,Prototype Engineering Supply,DEMO-PN-058-1,SYN-CAN-058,SYN-VLV-GLO-DN50-CL300,canonical_case,SYN-CAN-061,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0287,Narmada Power Demo Limited,LOC-VLV-GLO-DN50-CL300-2,GLOBE VLV DN 50 CLASS 300 RF FLG,Piping Valves,nos,Synthetic Process Systems,DEMO-PN-058-2,SYN-CAN-058,SYN-VLV-GLO-DN50-CL300,abbreviation_capitalization,SYN-CAN-061,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0288,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN50-CL300-3,valve; Class 300; RF flange; DN 50; globe,Piping Valves,No.,Synthetic Process Systems,DEMO-PN-058-3,SYN-CAN-058,SYN-VLV-GLO-DN50-CL300,punctuation_reordered,SYN-CAN-061,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0289,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN50-CL300-4,"ASME B16.34 globe type, raised-face flanged, DN 50, Class 300",Piping Valves,each,Prototype Engineering Supply,DEMO-PN-058-4,SYN-CAN-058,SYN-VLV-GLO-DN50-CL300,equivalent_terminology,SYN-CAN-061,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0290,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN50-CL300-5,Globe valve DN 50 RF; pressure rating Class 300,Piping Valves,pcs,DemoForge Industries,DEMO-PN-058-5,SYN-CAN-058,SYN-VLV-GLO-DN50-CL300,near_duplicate_pressure_class,SYN-CAN-061,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0291,Narmada Power Demo Limited,LOC-VLV-GLO-DN80-CL150-1,Globe Valve DN 80 Class 150 RF Flanged,Piping Valves,each,Prototype Engineering Supply,DEMO-PN-059-1,SYN-CAN-059,SYN-VLV-GLO-DN80-CL150,canonical_case,SYN-CAN-062,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0292,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN80-CL150-2,GLOBE VLV DN 80 CLASS 150 RF FLG,Piping Valves,nos,Prototype Engineering Supply,DEMO-PN-059-2,SYN-CAN-059,SYN-VLV-GLO-DN80-CL150,abbreviation_capitalization,SYN-CAN-062,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0293,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN80-CL150-3,valve; Class 150; RF flange; DN 80; globe,Piping Valves,No.,Prototype Engineering Supply,DEMO-PN-059-3,SYN-CAN-059,SYN-VLV-GLO-DN80-CL150,punctuation_reordered,SYN-CAN-062,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0294,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN80-CL150-4,"ASME B16.34 globe type, raised-face flanged, DN 80, Class 150",Piping Valves,each,Prototype Engineering Supply,DEMO-PN-059-4,SYN-CAN-059,SYN-VLV-GLO-DN80-CL150,equivalent_terminology,SYN-CAN-062,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0295,Dakshin Steel Demo Works,LOC-VLV-GLO-DN80-CL150-5,Globe valve DN 80 RF; pressure rating Class 150,Piping Valves,pcs,Prototype Engineering Supply,DEMO-PN-059-5,SYN-CAN-059,SYN-VLV-GLO-DN80-CL150,near_duplicate_pressure_class,SYN-CAN-062,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0296,Vindhya Engineering Demo Services,LOC-VLV-GLO-DN80-CL300-1,Globe Valve DN 80 Class 300 RF Flanged,Piping Valves,each,Prototype Engineering Supply,DEMO-PN-060-1,SYN-CAN-060,SYN-VLV-GLO-DN80-CL300,canonical_case,SYN-CAN-063,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0297,Astra Petrochem Demo Corporation,LOC-VLV-GLO-DN80-CL300-2,GLOBE VLV DN 80 CLASS 300 RF FLG,Piping Valves,nos,DemoForge Industries,DEMO-PN-060-2,SYN-CAN-060,SYN-VLV-GLO-DN80-CL300,abbreviation_capitalization,SYN-CAN-063,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0298,Bharat Thermal Demo Enterprise,LOC-VLV-GLO-DN80-CL300-3,valve; Class 300; RF flange; DN 80; globe,Piping Valves,No.,DemoForge Industries,DEMO-PN-060-3,SYN-CAN-060,SYN-VLV-GLO-DN80-CL300,punctuation_reordered,SYN-CAN-063,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0299,Dakshin Steel Demo Works,LOC-VLV-GLO-DN80-CL300-4,"ASME B16.34 globe type, raised-face flanged, DN 80, Class 300",Piping Valves,each,DemoForge Industries,DEMO-PN-060-4,SYN-CAN-060,SYN-VLV-GLO-DN80-CL300,equivalent_terminology,SYN-CAN-063,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0300,Narmada Power Demo Limited,LOC-VLV-GLO-DN80-CL300-5,Globe valve DN 80 RF; pressure rating Class 300,Piping Valves,pcs,Synthetic Process Systems,DEMO-PN-060-5,SYN-CAN-060,SYN-VLV-GLO-DN80-CL300,near_duplicate_pressure_class,SYN-CAN-063,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0301,Astra Petrochem Demo Corporation,LOC-VLV-BAL-DN15-CL150-1,Ball Valve DN 15 Class 150 RF Flanged,Piping Valves,each,DemoForge Industries,DEMO-PN-061-1,SYN-CAN-061,SYN-VLV-BAL-DN15-CL150,canonical_case,SYN-CAN-064,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0302,Bharat Thermal Demo Enterprise,LOC-VLV-BAL-DN15-CL150-2,BALL VLV DN 15 CLASS 150 RF FLG,Piping Valves,nos,DemoForge Industries,DEMO-PN-061-2,SYN-CAN-061,SYN-VLV-BAL-DN15-CL150,abbreviation_capitalization,SYN-CAN-064,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0303,Dakshin Steel Demo Works,LOC-VLV-BAL-DN15-CL150-3,valve; Class 150; RF flange; DN 15; ball,Piping Valves,No.,Synthetic Process Systems,DEMO-PN-061-3,SYN-CAN-061,SYN-VLV-BAL-DN15-CL150,punctuation_reordered,SYN-CAN-064,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0304,Narmada Power Demo Limited,LOC-VLV-BAL-DN15-CL150-4,"ASME B16.34 ball type, raised-face flanged, DN 15, Class 150",Piping Valves,each,Prototype Engineering Supply,DEMO-PN-061-4,SYN-CAN-061,SYN-VLV-BAL-DN15-CL150,equivalent_terminology,SYN-CAN-064,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0305,Vindhya Engineering Demo Services,LOC-VLV-BAL-DN15-CL150-5,Ball valve DN 15 RF; pressure rating Class 150,Piping Valves,pcs,Synthetic Process Systems,DEMO-PN-061-5,SYN-CAN-061,SYN-VLV-BAL-DN15-CL150,near_duplicate_pressure_class,SYN-CAN-064,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0306,Bharat Thermal Demo Enterprise,LOC-VLV-BAL-DN15-CL300-1,Ball Valve DN 15 Class 300 RF Flanged,Piping Valves,each,Synthetic Process Systems,DEMO-PN-062-1,SYN-CAN-062,SYN-VLV-BAL-DN15-CL300,canonical_case,SYN-CAN-065,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0307,Dakshin Steel Demo Works,LOC-VLV-BAL-DN15-CL300-2,BALL VLV DN 15 CLASS 300 RF FLG,Piping Valves,nos,Prototype Engineering Supply,DEMO-PN-062-2,SYN-CAN-062,SYN-VLV-BAL-DN15-CL300,abbreviation_capitalization,SYN-CAN-065,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0308,Narmada Power Demo Limited,LOC-VLV-BAL-DN15-CL300-3,valve; Class 300; RF flange; DN 15; ball,Piping Valves,No.,Synthetic Process Systems,DEMO-PN-062-3,SYN-CAN-062,SYN-VLV-BAL-DN15-CL300,punctuation_reordered,SYN-CAN-065,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0309,Vindhya Engineering Demo Services,LOC-VLV-BAL-DN15-CL300-4,"ASME B16.34 ball type, raised-face flanged, DN 15, Class 300",Piping Valves,each,Prototype Engineering Supply,DEMO-PN-062-4,SYN-CAN-062,SYN-VLV-BAL-DN15-CL300,equivalent_terminology,SYN-CAN-065,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0310,Astra Petrochem Demo Corporation,LOC-VLV-BAL-DN15-CL300-5,Ball valve DN 15 RF; pressure rating Class 300,Piping Valves,pcs,Synthetic Process Systems,DEMO-PN-062-5,SYN-CAN-062,SYN-VLV-BAL-DN15-CL300,near_duplicate_pressure_class,SYN-CAN-065,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0311,Dakshin Steel Demo Works,LOC-VLV-BAL-DN25-CL150-1,Ball Valve DN 25 Class 150 RF Flanged,Piping Valves,each,Synthetic Process Systems,DEMO-PN-063-1,SYN-CAN-063,SYN-VLV-BAL-DN25-CL150,canonical_case,SYN-CAN-066,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0312,Narmada Power Demo Limited,LOC-VLV-BAL-DN25-CL150-2,BALL VLV DN 25 CLASS 150 RF FLG,Piping Valves,nos,Synthetic Process Systems,DEMO-PN-063-2,SYN-CAN-063,SYN-VLV-BAL-DN25-CL150,abbreviation_capitalization,SYN-CAN-066,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0313,Vindhya Engineering Demo Services,LOC-VLV-BAL-DN25-CL150-3,valve; Class 150; RF flange; DN 25; ball,Piping Valves,No.,Synthetic Process Systems,DEMO-PN-063-3,SYN-CAN-063,SYN-VLV-BAL-DN25-CL150,punctuation_reordered,SYN-CAN-066,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0314,Astra Petrochem Demo Corporation,LOC-VLV-BAL-DN25-CL150-4,"ASME B16.34 ball type, raised-face flanged, DN 25, Class 150",Piping Valves,each,DemoForge Industries,DEMO-PN-063-4,SYN-CAN-063,SYN-VLV-BAL-DN25-CL150,equivalent_terminology,SYN-CAN-066,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0315,Bharat Thermal Demo Enterprise,LOC-VLV-BAL-DN25-CL150-5,Ball valve DN 25 RF; pressure rating Class 150,Piping Valves,pcs,DemoForge Industries,DEMO-PN-063-5,SYN-CAN-063,SYN-VLV-BAL-DN25-CL150,near_duplicate_pressure_class,SYN-CAN-066,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0316,Narmada Power Demo Limited,LOC-VLV-BAL-DN25-CL300-1,Ball Valve DN 25 Class 300 RF Flanged,Piping Valves,each,DemoForge Industries,DEMO-PN-064-1,SYN-CAN-064,SYN-VLV-BAL-DN25-CL300,canonical_case,SYN-CAN-067,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0317,Vindhya Engineering Demo Services,LOC-VLV-BAL-DN25-CL300-2,BALL VLV DN 25 CLASS 300 RF FLG,Piping Valves,nos,Prototype Engineering Supply,DEMO-PN-064-2,SYN-CAN-064,SYN-VLV-BAL-DN25-CL300,abbreviation_capitalization,SYN-CAN-067,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0318,Astra Petrochem Demo Corporation,LOC-VLV-BAL-DN25-CL300-3,valve; Class 300; RF flange; DN 25; ball,Piping Valves,No.,DemoForge Industries,DEMO-PN-064-3,SYN-CAN-064,SYN-VLV-BAL-DN25-CL300,punctuation_reordered,SYN-CAN-067,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0319,Bharat Thermal Demo Enterprise,LOC-VLV-BAL-DN25-CL300-4,"ASME B16.34 ball type, raised-face flanged, DN 25, Class 300",Piping Valves,each,Synthetic Process Systems,DEMO-PN-064-4,SYN-CAN-064,SYN-VLV-BAL-DN25-CL300,equivalent_terminology,SYN-CAN-067,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
